Customer Name,Inv No,Date,Qty,Amount,Type of Sale,Supply Plant,F Y,Month,Due Date,RSPL P Date,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Balance,Date of Settlement,EPI Per MT,RSPL EPI Days,RSPL EPI Amt,Cust EPI Amt,Cust. Int. Amt,Pymt Track,Executive,Over Due,Service Charges Amount,Service Charges,Income on Inv,Sale State,Sale Type,Sector,Sale Location,GRADES,IINDUST_TYPE,SALE_DIST,MONTHS,,,,,
SR Polymers,AP5538078777,30-Oct-21,1.5,191685,2,AP,2021-22,October,14-Nov-21,1-Nov-21,22-Nov-21,151685,22-Nov-21,40000,,,0,2021-11-22,1100,13,1532,0,772,-8,Manoj,0,550,825,3129,AP,CREDIT,HDPE,DOPW,012DB54,Household,Krishna,`07 Oct,,,,,
Sai Surya Plastics,AP5538078785,30-Oct-21,3,449033,2,AP,2021-22,October,14-Nov-21,1-Nov-21,15-Nov-21,300000,16-Nov-21,149033,,,0,2021-11-16,1100,13,3064,0,344,-2,Sunil,0,550,1650,5058,AP,CREDIT,PP,DOPW,1100FS,Packing,Prakasam,`07 Oct,,,,,
Harika Plastic Industries,AP5538078790,30-Oct-21,1,148230,1,AP,2021-22,October,1-Nov-21,1-Nov-21,30-Oct-21,130000,1-Nov-21,7500,1-Nov-21,10730,0,2021-11-01,0,0,0,0,0,0,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538078796,30-Oct-21,1,149678,2,AP,2021-22,October,14-Nov-21,1-Nov-21,3-Dec-21,90000,4-Dec-21,50000,5-Dec-21,9678,0,2021-12-05,1100,13,1021,0,1676,-21,Manoj,0,550,550,3248,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Sai Krupa Plastic Industies,AP5538078844,30-Oct-21,1.25,185140,2,AP,2021-22,October,14-Nov-21,1-Nov-21,19-Nov-21,38906,16-Nov-21,146234,,,0,2021-11-19,1100,13,1277,0,280,-5,Manoj,0,550,687.5,2244,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`07 Oct,,,,,
Sanjayram Slate Works,AP5538078870,30-Oct-21,1,145325,1,AP,2021-22,October,1-Nov-21,1-Nov-21,27-Oct-21,145325,,,,,0,2021-10-27,0,0,0,0,0,5,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Household,Prakasam,`07 Oct,,,,,
Eswar Enamel Industries,AP5538078875,30-Oct-21,1,145325,1,AP,2021-22,October,1-Nov-21,1-Nov-21,30-Oct-21,145325,,,,,0,2021-10-30,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Household,Prakasam,`07 Oct,,,,,
Sri Mallikharjuna Slate Works,AP5538078881,30-Oct-21,1,126761,1,AP,2021-22,October,1-Nov-21,1-Nov-21,30-Oct-21,126762,,,,,-1,2021-10-30,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,HDPE,DOPW,180M50,Household,Prakasam,`07 Oct,,,,,
Sri Anjaneya Polymers,AP5538078893,30-Oct-21,5,742036,2,AP,2021-22,October,14-Nov-21,1-Nov-21,20-Nov-21,280000,25-Nov-21,225000,30-Nov-21,237036,0,2021-11-30,1100,13,5107,0,4573,-16,Sunil,0,550,2750,12430,AP,CREDIT,PP,DOPW,1110MAS,Furniture,Krishna,`07 Oct,,,,,
Sree Sreenidhi Polymers,AP5538078919,30-Oct-21,1,148378,1,AP,2021-22,October,1-Nov-21,1-Nov-21,30-Oct-21,150000,,,,,-1622,2021-10-30,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Sree Sreenidhi Polymers,AP5538078923,30-Oct-21,0.5,74839,2,AP,2021-22,October,14-Nov-21,1-Nov-21,25-Nov-21,62739,25-Nov-21,12100,,,0,2021-11-25,1100,13,511,0,474,-11,Manoj,0,550,275,1259,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Sree Sreenidhi Polymers,AP5538078925,30-Oct-21,1,148378,1,AP,2021-22,October,1-Nov-21,1-Nov-21,30-Oct-21,150000,,,,,-1622,2021-10-30,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Venkis Corporate Containers,AP5538078940,30-Oct-21,8,1223691,1,AP,2021-22,October,1-Nov-21,1-Nov-21,1-Nov-21,1223691,,,,,0,2021-11-01,0,0,0,0,0,0,Manoj,0,550,4400,4400,AP,CASH,PP,DOPW,3120MA,Packing,Guntur,`07 Oct,,,,,
Sri Durga Aqua,AP5538079022,31-Oct-21,4,615767,2,AP,2021-22,October,15-Nov-21,1-Nov-21,1-Nov-21,615767,,,,,0,2021-11-01,1100,14,4400,4400,0,14,Shiva,0,550,2200,2200,AP,CREDIT,PP,DOPW,4080MA,Aqua,W Godavari,`07 Oct,,,,,
Lakshmi Enterprises,AP5538079023,31-Oct-21,1,148230,1,AP,2021-22,October,2-Nov-21,1-Nov-21,1-Nov-21,148300,,,,,-70,2021-11-01,0,0,0,0,0,1,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Mahalakshmi Industries,AP5538079024,31-Oct-21,3,449033,2,AP,2021-22,October,15-Nov-21,1-Nov-21,10-Dec-21,425000,17-Dec-21,24033,,,0,2021-12-17,1100,14,3300,0,6555,-32,Manoj,0,550,1650,11505,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`07 Oct,,,,,
S.V.S Enterprises,AP5538079025,31-Oct-21,3,445135,1,AP,2021-22,October,2-Nov-21,1-Nov-21,30-Oct-21,300000,1-Nov-21,145135,,,0,2021-11-01,0,0,0,0,0,1,Sunil,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,E Godavari,`07 Oct,,,,,
Reva Plastics,AP5538079025,31-Oct-21,0.5,64094,2,AP,2021-22,October,15-Nov-21,1-Nov-21,6-Nov-21,64094,,,,,0,2021-11-06,1100,14,550,354,0,9,Manoj,0,550,275,471,AP,CREDIT,HDPE,DOPW,180M50,Household,Krishna,`07 Oct,,,,,
Reva Plastics,AP5538079025,31-Oct-21,0.5,73805,2,AP,2021-22,October,15-Nov-21,1-Nov-21,6-Nov-21,73805,,,,,0,2021-11-06,1100,14,550,354,0,9,Manoj,0,550,275,471,AP,CREDIT,PP,DOPW,1110MG,Household,Krishna,`07 Oct,,,,,
Sree Sreenidhi Polymers,AP5538079042,31-Oct-21,0.5,74189,1,AP,2021-22,October,2-Nov-21,1-Nov-21,31-Oct-21,74189,,,,,0,2021-10-31,0,0,0,0,0,2,Manoj,0,550,275,275,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`07 Oct,,,,,
Sri Padmavathi Polypack Industries,AP5538079051,31-Oct-21,0.75,111173,1,AP,2021-22,October,2-Nov-21,1-Nov-21,30-Oct-21,111173,,,,,0,2021-10-30,0,0,0,0,0,3,Manoj,0,550,412.5,413,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`07 Oct,,,,,
Venkatarama Polypack Industries,AP5538079053,31-Oct-21,1,148378,1,AP,2021-22,October,2-Nov-21,1-Nov-21,1-Nov-21,100000,1-Nov-21,48378,,,0,2021-11-01,0,0,0,0,0,1,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`07 Oct,,,,,
Venkateswara Polypacks,AP5538079055,31-Oct-21,2.5,374194,2,AP,2021-22,October,15-Nov-21,1-Nov-21,22-Nov-21,65000,23-Nov-21,100000,25-Nov-21,209194,0,2021-11-25,1100,14,2750,0,1926,-10,Manoj,0,550,1375,6051,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`07 Oct,,,,,
Tatwa Plast Products,AP5538079841,2-Nov-21,6,784317,1,AP,2021-22,November,4-Nov-21,3-Nov-21,3-Nov-21,784317,,,,,0,2021-11-03,0,0,0,0,0,1,Shiva,0,550,3300,3300,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Tatwa Plast Products,AP5538079654,2-Nov-21,9,1176475,1,AP,2021-22,November,4-Nov-21,3-Nov-21,3-Nov-21,1176475,,,,,0,2021-11-03,0,0,0,0,0,1,Shiva,0,550,4950,4950,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Global Polymers,AP5538079940,3-Nov-21,6,812296,2,AP,2021-22,November,18-Nov-21,5-Nov-21,10-Dec-21,800000,18-Dec-21,12296,,,0,2021-12-18,1100,13,6129,0,10338,-30,Shiva,0,550,3300,19767,AP,CREDIT,HDPE,DOPW,010L22S,Irrigation,Kadapa,`08 Nov,,,,,
Global Polymers,AP5538079968,3-Nov-21,3,406148,2,AP,2021-22,November,18-Nov-21,5-Nov-21,18-Dec-21,387704,22-Dec-21,18444,,,0,2021-12-22,1100,13,3064,0,7053,-34,Shiva,0,550,1650,11767,AP,CREDIT,HDPE,DOPW,010L22S,Irrigation,Kadapa,`08 Nov,,,,,
Global Polymers,AP5538079968,3-Nov-21,3,421563,2,AP,2021-22,November,18-Nov-21,5-Nov-21,22-Dec-21,421563,,,,,0,2021-12-22,1100,13,3064,0,8246,-34,Shiva,0,550,1650,12961,AP,CREDIT,HDPE,DOPW,002DP48,Irrigation,Kadapa,`08 Nov,,,,,
Arham Plastic Udyog,TG5545071667,3-Nov-21,3,446915,1,TG,2021-22,November,5-Nov-21,5-Nov-21,2-Nov-21,446915,,,,,0,2021-11-02,0,0,0,0,0,3,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`08 Nov,,,,,
Vasavi Polymers,HR5567040286,3-Nov-21,24,3092431,1,HR,2021-22,November,5-Nov-21,5-Nov-21,5-Nov-21,3039410,5-Nov-21,50400,5-Nov-21,2621,0,2021-11-05,0,0,0,0,0,0,Shiva,0,350,8400,8400,AP,CASH,HDPE,DCA,180M50,Electricals,Ananthapuram,`08 Nov,,,,,
Entrix Projects,TG5545072031,5-Nov-21,0.75,98806,1,TG,2021-22,November,7-Nov-21,6-Nov-21,2-Nov-21,98806,,,,,0,2021-11-02,0,0,0,0,0,5,Shiva,0,350,262.5,263,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Bindhu Industries,AP5538080411,5-Nov-21,9.5,1188168.75,2,AP,2021-22,November,20-Nov-21,6-Nov-21,16-Nov-21,374233,18-Nov-21,347267,24-Nov-21,466669,0,2021-11-24,1100,14,10450,1377,1074,-4,Shiva,0,550,5225,15372,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Bindhu Industries,AP5538080411,5-Nov-21,2.5,396056.25,2,AP,2021-22,November,20-Nov-21,6-Nov-21,24-Nov-21,33331,29-Nov-21,362725,,,0,2021-11-29,1100,14,2750,0,1955,-9,Shiva,856,550,1375,6080,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Bindhu Industries,AP5538080414,5-Nov-21,3,396056,2,AP,2021-22,November,20-Nov-21,6-Nov-21,29-Nov-21,137275,30-Nov-21,258781,,,0,2021-11-30,1100,14,3300,0,2200,-10,Shiva,0,550,1650,7150,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Bindhu Industries,AP5538080414,5-Nov-21,2,311937,2,AP,2021-22,November,20-Nov-21,6-Nov-21,30-Nov-21,141219,2-Dec-21,170718,,,0,2021-12-02,1100,14,2200,0,1991,-12,Shiva,0,550,1100,5291,AP,CREDIT,PP,DOPW,4080MA,Aqua,W Godavari,`08 Nov,,,,,
Venkis Corporate Containers,AP5538080658,6-Nov-21,3,464007,1,AP,2021-22,November,8-Nov-21,8-Nov-21,8-Nov-21,464007,,,,,0,2021-11-08,0,0,0,0,0,0,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Kankariya Polyfab,AP5538080697,6-Nov-21,1.5,210571,2,AP,2021-22,November,21-Nov-21,8-Nov-21,10-Nov-21,210571,,,,,0,2021-11-10,1100,13,1532,1296,0,11,Shiva,0,550,825,1061,AP,CREDIT,HDPE,DOPW,002DP48,Trading,Guntur,`08 Nov,,,,,
Global Polymers,TG5545072408,6-Nov-21,6,813760,2,TG,2021-22,November,21-Nov-21,8-Nov-21,22-Dec-21,59993,18-Jan-22,753767,,,0,2022-01-18,1100,13,6129,0,26223,-58,Shiva,0,350,2100,34452,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`08 Nov,,,,,
Global Polymers,TG5545072408,6-Nov-21,2,271254,2,TG,2021-22,November,21-Nov-21,8-Nov-21,18-Jan-22,271254,,,,,0,2022-01-18,1100,13,2043,0,9052,-58,Shiva,0,350,700,11795,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`08 Nov,,,,,
Global Polymers,TG5545072408,6-Nov-21,2,281363,2,TG,2021-22,November,21-Nov-21,8-Nov-21,27-Jan-22,281363,,,,,0,2022-01-27,1100,13,2043,0,10846,-67,Shiva,0,350,700,13589,AP,CREDIT,HDPE,DCA,010DP44,Irrigation,Kadapa,`08 Nov,,,,,
Global Polymers,TG5545072408,6-Nov-21,3,394924,2,TG,2021-22,November,21-Nov-21,8-Nov-21,27-Jan-22,394924,,,,,0,2022-01-27,1100,13,3064,0,15224,-67,Shiva,0,350,1050,19338,AP,CREDIT,HDPE,DCA,180M50,Irrigation,Kadapa,`08 Nov,,,,,
SR Polymers,AP5538081274,8-Nov-21,1.5,194368,2,AP,2021-22,November,23-Nov-21,9-Nov-21,2-Dec-21,194368,,,,,0,2021-12-02,1100,14,1650,0,1006,-9,Manoj,853,550,825,3481,AP,CREDIT,HDPE,DOPW,012DB54,Household,Krishna,`08 Nov,,,,,
Entrix Projects,TG5545072764,8-Nov-21,0.5,65871,1,TG,2021-22,November,10-Nov-21,9-Nov-21,8-Nov-21,65187,8-Nov-21,684,,,0,2021-11-08,0,0,0,0,0,2,Shiva,0,350,175,175,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Venkis Corporate Containers,AP5538081371,8-Nov-21,8,1239904,1,AP,2021-22,November,10-Nov-21,9-Nov-21,10-Nov-21,1239904,,,,,0,2021-11-10,0,0,0,0,0,0,Manoj,0,550,4400,4400,AP,CASH,PP,DOPW,3120MA,Packing,Guntur,`08 Nov,,,,,
Entrix Projects,TG5545073181,9-Nov-21,3,395225,1,TG,2021-22,November,11-Nov-21,10-Nov-21,9-Nov-21,395225,,,,,0,2021-11-09,0,0,0,0,0,2,Shiva,0,350,1050,1050,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Entrix Projects,TG5545073181,9-Nov-21,0.15,19463,1,TG,2021-22,November,11-Nov-21,10-Nov-21,9-Nov-21,19463,,,,,0,2021-11-09,0,0,0,0,0,2,Shiva,0,350,52.5,53,TG,CASH,HDPE,DCA,180M50,Packing,Hyderabad,`08 Nov,,,,,
Kapilavai Polymers,AP5538082067,10-Nov-21,1,148839,1,AP,2021-22,November,12-Nov-21,11-Nov-21,11-Nov-21,148839,,,,,0,2021-11-11,0,0,0,0,0,1,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Kapilavai Polymers,AP5538082067,10-Nov-21,0.25,38628,1,AP,2021-22,November,12-Nov-21,11-Nov-21,11-Nov-21,38628,,,,,0,2021-11-11,0,0,0,0,0,1,Manoj,0,550,137.5,138,AP,CASH,PP,DOPW,4080MA,Furniture,Guntur,`08 Nov,,,,,
Neha Polymers,TG5545073519,10-Nov-21,8,1207574,2,TG,2021-22,November,25-Nov-21,11-Nov-21,15-Nov-21,353893,18-Nov-21,853681,,,0,2021-11-18,1100,14,8800,4953,0,7,Manoj,0,350,2800,6647,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Sai Surya Plastics,AP5538082441,11-Nov-21,3,407920,2,AP,2021-22,November,26-Nov-21,12-Nov-21,29-Nov-21,403332,29-Nov-21,4588,,,0,2021-11-29,1100,14,3300,0,704,-3,Sunil,0,550,1650,5654,AP,CREDIT,LLDPE,DOPW,010F18S,Packing,Prakasam,`08 Nov,,,,,
Penna Polymer Products P Ltd,AP5538082445,11-Nov-21,2,297172,2,AP,2021-22,November,26-Nov-21,12-Nov-21,26-Nov-21,54098,6-Dec-21,200000,8-Dec-21,43074,0,2021-12-08,1100,14,2200,0,1448,-12,Sunil,0,550,1100,4748,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Guntur,`08 Nov,,,,,
Fortune Home Care Industries,AP5538082791,12-Nov-21,0.75,97184,2,AP,2021-22,November,27-Nov-21,15-Nov-21,30-Nov-21,80000,8-Dec-21,17184,,,0,2021-12-08,1100,12,707,0,247,-11,Manoj,0,550,412.5,1366,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`08 Nov,,,,,
Fortune Home Care Industries,AP5538082791,12-Nov-21,0.25,32462,2,AP,2021-22,November,27-Nov-21,15-Nov-21,8-Dec-21,32462,,,,,0,2021-12-08,1100,12,236,0,205,-11,Manoj,0,550,137.5,579,AP,CREDIT,HDPE,DOPW,180M50,Household,Guntur,`08 Nov,,,,,
Tatwa Plast Products,AP5538082841,12-Nov-21,5,653597,1,AP,2021-22,November,14-Nov-21,15-Nov-21,12-Nov-21,653597,,,,,0,2021-11-12,0,0,0,0,0,2,Shiva,0,550,2750,2750,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Venkis Corporate Containers,HR5567041745,12-Nov-21,19,2945445,1,HR,2021-22,November,15-Nov-21,15-Nov-21,15-Nov-21,2815245,14-Nov-21,130200,,,0,2021-11-15,0,0,0,0,0,0,Manoj,0,350,6650,6650,AP,CASH,PP,DCA,4080MA,Packing,Guntur,`08 Nov,,,,,
Entrix Projects,TG5545074409,13-Nov-21,1.075,141622,1,TG,2021-22,November,15-Nov-21,15-Nov-21,12-Nov-21,141622,,,,,0,2021-11-12,0,0,0,0,0,3,Shiva,0,350,376.25,376,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Sri Satyanarayana Polypack,AP5538083156,13-Nov-21,5,673370,1,AP,2021-22,November,15-Nov-21,15-Nov-21,12-Nov-21,673373,,,,,-3,2021-11-12,0,0,0,0,0,3,Sunil,0,550,2750,2750,AP,CASH,LLDPE,DOPW,010F18S,Packing,Prakasam,`08 Nov,,,,,
K R Polymers,AP5538083161,13-Nov-21,3,463544,1,AP,2021-22,November,15-Nov-21,15-Nov-21,6-Nov-21,200000,12-Nov-21,264009,,,-465,2021-11-12,0,0,0,0,0,3,Sunil,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Household,Prakasam,`08 Nov,,,,,
Tatwa Plast Products,AP5538083184,13-Nov-21,5,660094,2,AP,2021-22,November,28-Nov-21,15-Nov-21,18-Nov-21,660094,,,,,0,2021-11-18,1100,13,5107,3929,0,10,Shiva,0,550,2750,3929,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Reva Plastics,AP5538083776,15-Nov-21,1,148988,1,AP,2021-22,November,17-Nov-21,16-Nov-21,15-Nov-21,150287,,,,,-1299,2021-11-15,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1110MG,Household,Krishna,`08 Nov,,,,,
Entrix Projects,TG5545074934,15-Nov-21,2,263483,1,TG,2021-22,November,17-Nov-21,16-Nov-21,15-Nov-21,263484,,,,,-1,2021-11-15,0,0,0,0,0,2,Shiva,0,350,700,700,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Neha Polymers,TG5545075003,15-Nov-21,8,1207574,2,TG,2021-22,November,30-Nov-21,16-Nov-21,18-Nov-21,337342,23-Nov-21,870232,,,0,2021-11-23,1100,14,8800,5278,0,7,Manoj,0,350,2800,6322,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Sai Krupa Plastic Industies,AP5538083890,15-Nov-21,1,150727,2,AP,2021-22,November,30-Nov-21,16-Nov-21,1-Dec-21,142592,1-Dec-21,8135,,,0,2021-12-01,1100,14,1100,0,87,-1,Manoj,0,550,550,1737,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`08 Nov,,,,,
Entrix Projects,TG5545075623,17-Nov-21,2.5,329354,1,TG,2021-22,November,19-Nov-21,18-Nov-21,17-Nov-21,329354,,,,,0,2021-11-17,0,0,0,0,0,2,Shiva,0,350,875,875,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Entrix Projects,TG5545075623,17-Nov-21,0.1,12975,1,TG,2021-22,November,19-Nov-21,18-Nov-21,17-Nov-21,12975,,,,,0,2021-11-17,0,0,0,0,0,2,Shiva,0,350,35,35,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`08 Nov,,,,,
Reva Plastics,AP5538084869,18-Nov-21,1,129978,2,AP,2021-22,November,3-Dec-21,20-Nov-21,24-Nov-21,129978,,,,,0,2021-11-24,1100,13,1021,707,0,9,Manoj,0,550,550,864,AP,CREDIT,HDPE,DOPW,180M50,Household,Krishna,`08 Nov,,,,,
Reva Plastics,AP5538084869,18-Nov-21,2,296557,2,AP,2021-22,November,3-Dec-21,20-Nov-21,24-Nov-21,284026,24-Nov-21,12531,,,0,2021-11-24,1100,13,2043,1414,0,9,Manoj,0,550,1100,1729,AP,CREDIT,PP,DOPW,1110MG,Household,Krishna,`08 Nov,,,,,
Tarunasri Plastic Industries,AP5538084888,18-Nov-21,1,129579,2,AP,2021-22,November,3-Dec-21,20-Nov-21,6-Dec-21,129579,,,,,0,2021-12-06,1100,13,1021,0,224,-3,Sunil,0,550,550,1795,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`08 Nov,,,,,
Tarunasri Plastic Industries,AP5538084888,18-Nov-21,0.275,35708,2,AP,2021-22,November,3-Dec-21,20-Nov-21,6-Dec-21,35708.5,,,,,-1,2021-12-06,1100,13,281,0,62,-3,Sunil,0,550,151.25,494,AP,CREDIT,HDPE,DOPW,180M50,Household,Guntur,`08 Nov,,,,,
Neha Polymers,TG5545075859,18-Nov-21,8,1191526,2,TG,2021-22,November,3-Dec-21,20-Nov-21,23-Nov-21,280778,1-Dec-21,450000,3-Dec-21,460748,0,2021-12-03,1100,13,8171,1956,0,0,Manoj,0,350,2800,9015,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Global Polymers,TG5545075846,18-Nov-21,5,658207,2,TG,2021-22,November,3-Dec-21,20-Nov-21,27-Jan-22,453068,5-Feb-22,205139,,,0,2022-02-05,1100,13,5107,0,21890,-64,Shiva,0,350,1750,28748,AP,CREDIT,HDPE,DCA,180M50,Irrigation,Kadapa,`08 Nov,,,,,
Sri Saidurga Enterprises,AP5538085255,19-Nov-21,2,257100,1,AP,2021-22,November,21-Nov-21,20-Nov-21,19-Nov-21,257358,,,,,-258,2021-11-19,0,0,0,0,0,2,Sunil,0,550,1100,1100,AP,CASH,HDPE,DOPW,180M50,Furniture,W Godavari,`08 Nov,,,,,
Bindhu Industries,AP5538085338,19-Nov-21,7,1077722,2,AP,2021-22,November,4-Dec-21,20-Nov-21,2-Dec-21,129282,11-Dec-21,948440,,,0,2021-12-11,1100,14,7700,132,3820,-7,Shiva,0,550,3850,15238,AP,CREDIT,PP,DOPW,4080MA,Aqua,W Godavari,`08 Nov,,,,,
Bindhu Industries,AP5538085380,19-Nov-21,8,1231683,2,AP,2021-22,November,4-Dec-21,20-Nov-21,13-Dec-21,293221,17-Dec-21,800000,22-Dec-21,138462,0,2021-12-22,1100,14,8800,0,8936,-18,Shiva,0,550,4400,22136,AP,CREDIT,PP,DOPW,4080MA,Aqua,W Godavari,`08 Nov,,,,,
Steri Plasto Industries Pvt Ltd,AP5538085396,19-Nov-21,0.5,64275,1,AP,2021-22,November,21-Nov-21,20-Nov-21,19-Nov-21,64275,,,,,0,2021-11-19,0,0,0,0,0,2,Sunil,0,550,275,275,AP,CASH,HDPE,DOPW,180M50,Household,Guntur,`08 Nov,,,,,
Steri Plasto Industries Pvt Ltd,AP5538085396,19-Nov-21,1,146833,1,AP,2021-22,November,21-Nov-21,20-Nov-21,19-Nov-21,147045,,,,,-212,2021-11-19,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1110MG,Household,Guntur,`08 Nov,,,,,
Arham Plastic Udyog,TG5545076406,20-Nov-21,3,442663,1,TG,2021-22,November,22-Nov-21,22-Nov-21,22-Nov-21,395093,22-Nov-21,47570,,,0,2021-11-22,0,0,0,0,0,0,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`08 Nov,,,,,
Sri Sai Srinivasa Polymers,OR5572008219,20-Nov-21,22,3260925,1,OR,2021-22,November,22-Nov-21,22-Nov-21,22-Nov-21,3260925,,,,,0,2021-11-22,0,0,0,0,0,0,Sunil,0,350,7700,7700,YA,CASH,PP,DCA,1030RG,Packing,Yanam,`08 Nov,,,,,
Venkis Corporate Containers,AP5538085942,22-Nov-21,0.025,3217,1,AP,2021-22,November,24-Nov-21,23-Nov-21,23-Nov-21,3217,,,,,0,2021-11-23,0,0,0,0,0,1,Manoj,0,550,13.75,14,AP,CASH,HDPE,DOPW,180M50,Packing,Guntur,`08 Nov,,,,,
Venkatarama Polypack Industries,AP5538085966,22-Nov-21,3,448557,1,AP,2021-22,November,24-Nov-21,23-Nov-21,22-Nov-21,380000,22-Nov-21,68557,,,0,2021-11-22,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
SR Polymers,AP5538086044,22-Nov-21,1.5,194368,2,AP,2021-22,November,7-Dec-21,23-Nov-21,21-Dec-21,194368,,,,,0,2021-12-21,1100,14,1650,0,1566,-14,Manoj,0,550,825,4041,AP,CREDIT,HDPE,DOPW,012DB54,Household,Krishna,`08 Nov,,,,,
Venkateswara Polypacks,AP5538086140,22-Nov-21,2,301637,2,AP,2021-22,November,7-Dec-21,23-Nov-21,29-Nov-21,200000,30-Nov-21,101637,,,0,2021-11-30,1100,14,2200,1204,0,7,Manoj,0,550,1100,2096,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Manikanta Industries,AP5538086150,22-Nov-21,1,149519,1,AP,2021-22,November,24-Nov-21,23-Nov-21,23-Nov-21,149519,,,,,0,2021-11-23,0,0,0,0,0,1,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Harika Plastic Industries,AP5538086165,22-Nov-21,1,149370,1,AP,2021-22,November,24-Nov-21,23-Nov-21,22-Nov-21,149370,,,,,0,2021-11-22,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538086169,22-Nov-21,1,150818,2,AP,2021-22,November,7-Dec-21,23-Nov-21,13-Dec-21,150000,13-Dec-21,818,,,0,2021-12-13,1100,14,1100,0,521,-6,Manoj,0,550,550,2171,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
